first_cate_name,K歌,主题乐园,丽人,交通设施,亲子,人文古迹,人文街区,休闲娱乐,休闲食品,公园,公园景点售票处,其他,其他旅游,养车/用车,农林牧渔基地,动物园类,医疗健康,医药健康,商务住宅,地名,地标建筑,境外医疗医美,大型百货商场,宠物,宠物生活,室内设施,家居,展览馆,度假景区,影视基地,政府机构及社会团体,教育培训,数码家电,数码家电/办公,旅游,旅游项目/观光项目,日用百货,景区设施,景点,服饰鞋帽,植物园,母婴玩具,水上项目/水上体验,水果,温泉景区,游玩,滑雪景区,特色体验,现代建筑,甜点,生活服务,生鲜果蔬,电影演出赛事,纪念地,结婚,美妆个护,美妆日化,美食,自然景观,购物,超市便利,运动健身,通行设施,酒店,酒水茶饮,非标住宿,食品保健,食材,餐饮,饮品,鲜花绿植
大型百货商场,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18918333333333334,0.5849833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501,0.0,0.0,1.73895,0.0,0.0,0.0,0.63175,0.0,0.0,0.0,0.0,0.0,0.24316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.1373833333333332,0.2617333333333333,0.0,0.8771166666666667,0.2829375,0.0,0.0,0.0,0.0,0.0,0.0,1.2239166666666668,0.8131666666666667,0.8305833333333333,0.0
宠物,0.5042166666666666,1.6765166666666667,0.7889583333333334,0.0,0.3540833333333333,0.0,0.0,0.3421125,0.28661666666666663,0.0,0.0,1.8533749999999998,5.483666666666666,1.0465666666666666,0.6377666666666666,0.7497625,0.48338333333333333,0.9397541666666667,0.0,0.0,0.34103333333333335,0.0,0.0,0.0,1.7473333333333334,0.0,1.0030916666666667,0.0,0.0,0.0,0.0,0.7582458333333333,0.5190166666666667,0.0,1.310775,0.0,0.33796666666666664,0.0,0.0,0.49763333333333337,0.0,0.4129083333333333,0.0,0.5281,0.0,0.0,1.3317166666666667,0.0,0.0,0.5022875,0.4756,0.0,0.29425,0.0,0.5300333333333334,0.0,0.3160833333333333,0.46718333333333334,0.7133499999999999,0.4845583333333333,0.40465,0.20814166666666667,0.0,0.62995,0.38815,1.5755166666666667,0.0,0.8510875,0.4560166666666667,0.629775,0.34792500000000004
宠物生活,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0919833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
室内设施,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958666666666666,0.0,0.0
家居,9.192341666666668,5.177083333333333,0.734275,0.0,0.6207999999999999,0.0,0.034833333333333334,0.4326,0.0,0.0,0.0,0.0,0.01335,0.353225,0.0,0.0028,1.032975,1.2849249999999999,0.0,0.0,0.0,0.0,0.0,1.3630666666666669,0.0,0.0,0.0,1.37355,0.0,0.0,0.0,0.6837083333333334,0.3189166666666667,0.0,0.0,0.0,0.13776666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.013995833333333332,0.0,0.0,0.0,0.0,0.0,0.3457875,0.5279375000000001,0.0,0.7177666666666667,0.0,0.3148666666666667,0.0,0.0,0.267275,0.0,0.21458333333333335,0.5401666666666666,0.490125,0.0,0.4301333333333333,0.0,0.9832291666666666,0.0,0.0,0.35619999999999996,0.3354,0.016987500000000003
展览馆,0.4154833333333333,0.3922666666666667,0.2117875,0.0,0.5231333333333333,0.414025,0.44955416666666664,0.40353333333333335,0.29279583333333337,0.40753333333333336,0.0,0.8667833333333334,0.3000333333333334,3.295795833333333,0.0,0.4033,0.5238,0.642625,0.0,0.0,1.1970916666666667,0.0,0.0,0.5473666666666667,0.0,0.0,0.0,0.0,0.33582083333333335,0.11285833333333334,0.0,0.6802125,0.0,0.0,0.24545,0.0,0.630475,0.0,0.0,18.217,1.2658625,0.0,0.8620333333333334,0.0,0.6185833333333333,0.8689583333333333,0.569975,0.0,0.0,0.8344083333333333,0.7637791666666667,0.0,0.2852125,0.0,1.1032875,0.0,3.3140166666666664,0.8358083333333334,0.3979958333333333,0.7663166666666666,2.714945833333333,0.5938333333333333,0.0,0.17403333333333335,9.4116875,0.0,0.0,8.5703,0.3340875,0.3663416666666667,5.1429
度假景区,0.0,0.9962166666666668,0.2501416666666667,0.0,0.7514541666666666,0.6615916666666667,0.0,0.33791666666666664,0.0,0.5007166666666667,0.0,0.0,0.1586,0.0,0.0,0.419475,0.0,5.116020833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953208333333333,0.0,0.8372166666666666,0.0,1.42025,0.0,0.0,0.39311666666666667,0.0,0.0,0.0,0.0,0.0,0.3852,0.0,0.4862375,0.0,0.41179166666666667,0.6956833333333333,0.723475,0.0,0.0,6.191891666666667,13.886266666666668,0.0,0.0,0.0,2.1315625,0.0,0.0,1.0696,0.301825,1.6471166666666666,1.1657666666666668,0.48058333333333336,0.0,0.25927500000000003,0.0,4.5986,0.0,0.0,0.353575,3.1783166666666665,0.0
影视基地,0.0,0.3908958333333334,4.594429166666667,0.0,0.0,1.5028958333333333,0.0,1.4096791666666666,0.0,0.0,0.0,0.0,0.71635,0.0,0.0,0.2602125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38855,1.2691333333333332,0.0,0.0,0.0,0.0,0.0,0.4971333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8469,0.12563333333333335,0.0,0.0,4.1189,0.0,0.0,0.12349166666666667,0.0,0.314025,0.0,0.0,2.3739749999999997,0.5004458333333334,2.149716666666667,50.15964583333334,0.5031333333333333,0.0,0.27821666666666667,0.0,1.41365,0.0,0.0,0.34005416666666666,1.7818166666666668,0.0
政府机构及社会团体,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53215,0.0,0.0,0.0,0.0,0.0,0.2544166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1625125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30142916666666664,0.0,0.0,1.0766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
教育培训,0.542875,0.695725,0.3862083333333333,0.0,0.390525,13.886383333333333,0.0,0.46599583333333333,10.482199999999999,0.0,0.0,0.9399541666666666,0.0,0.46105416666666665,0.0,0.0,0.4119541666666666,0.5647833333333334,0.0,0.0,0.0,0.0,0.0,1.1828083333333332,0.0,0.0,0.6196875,0.9168166666666667,0.0,0.0,0.0,0.0,0.223075,0.0,0.36001666666666665,0.0,0.6421666666666667,0.0,0.0,0.6443583333333334,0.0,4.497733333333334,0.7966333333333334,0.45475,0.4983833333333333,0.0,0.8381833333333333,0.0,0.0,0.39147499999999996,0.7089,0.0,0.33574583333333335,0.0,0.5909666666666666,0.0,6.06595,0.4202666666666667,2.867916666666667,0.5584375,0.4029166666666667,0.3380416666666667,0.0,0.4747083333333333,1.7758833333333333,0.35517916666666666,0.0,7.615241666666667,0.4941583333333333,0.34225833333333333,0.0094375
